1673326800,75.0,-10.35
1673330400,90.0,0.0
1673334000,105.0,10.35
1673337600,120.0,20.0
1673341200,135.0,28.28
1673344800,150.0,34.64
1673348400,165.0,38.64
1673352000,180.0,40.0
1673355600,195.0,38.64
1673359200,210.0,34.64
1673362800,225.0,28.28
1673366400,240.0,20.0
1673370000,255.0,10.35
1673373600,270.0,0.0
1673377200,285.0,-10.35
1673380800,300.0,-20.0
1673384400,315.0,-28.28
1673388000,330.0,-34.64
1673391600,345.0,-38.64
1673395200,0.0,-40.0
1673398800,15.0,-38.64
1673402400,30.0,-34.64
1673406000,45.0,-28.28
1673409600,60.0,-20.0
1673413200,75.0,-10.35
1673416800,90.0,0.0
1673420400,105.0,10.35
1673424000,120.0,20.0
1673427600,135.0,28.28
1673431200,150.0,34.64
1673434800,165.0,38.64
1673438400,180.0,40.0
1673442000,195.0,38.64
1673445600,210.0,34.64
1673449200,225.0,28.28
1673452800,240.0,20.0
1673456400,255.0,10.35
1673460000,270.0,0.0
1673463600,285.0,-10.35
1673467200,300.0,-20.0
1673470800,315.0,-28.28
1673474400,330.0,-34.64
1673478000,345.0,-38.64
1673481600,0.0,-40.0
1673485200,15.0,-38.64
1673488800,30.0,-34.64
1673492400,45.0,-28.28
1673496000,60.0,-20.0
1673499600,75.0,-10.35
1673503200,90.0,0.0
1673506800,105.0,10.35
1673510400,120.0,20.0
1673514000,135.0,28.28
1673517600,150.0,34.64
1673521200,165.0,38.64
1673524800,180.0,40.0
1673528400,195.0,38.64
1673532000,210.0,34.64
1673535600,225.0,28.28
1673539200,240.0,20.0
1673542800,255.0,10.35
1673546400,270.0,0.0
1673550000,285.0,-10.35
1673553600,300.0,-20.0
1673557200,315.0,-28.28
1673560800,330.0,-34.64
1673564400,345.0,-38.64
1673568000,0.0,-40.0
1673571600,15.0,-38.64
1673575200,30.0,-34.64
1673578800,45.0,-28.28
1673582400,60.0,-20.0
1673586000,75.0,-10.35
1673589600,90.0,0.0
1673593200,105.0,10.35
1673596800,120.0,20.0
1673600400,135.0,28.28
1673604000,150.0,34.64
1673607600,165.0,38.64
1673611200,180.0,40.0
1673614800,195.0,38.64
1673618400,210.0,34.64
1673622000,225.0,28.28
1673625600,240.0,20.0
1673629200,255.0,10.35
1673632800,270.0,0.0
1673636400,285.0,-10.35
1673640000,300.0,-20.0
1673643600,315.0,-28.28
1673647200,330.0,-34.64
1673650800,345.0,-38.64
1673654400,0.0,-40.0
1673658000,15.0,-38.64
1673661600,30.0,-34.64
1673665200,45.0,-28.28
1673668800,60.0,-20.0
1673672400,75.0,-10.35
1673676000,90.0,0.0
1673679600,105.0,10.35
1673683200,120.0,20.0
1673686800,135.0,28.28
1673690400,150.0,34.64
1673694000,165.0,38.64
1673697600,180.0,40.0
1673701200,195.0,38.64
1673704800,210.0,34.64
1673708400,225.0,28.28
1673712000,240.0,20.0
1673715600,255.0,10.35
1673719200,270.0,0.0
1673722800,285.0,-10.35
1673726400,300.0,-20.0
1673730000,315.0,-28.28
1673733600,330.0,-34.64
1673737200,345.0,-38.64
1673740800,0.0,-40.0
1673744400,15.0,-38.64
1673748000,30.0,-34.64
1673751600,45.0,-28.28
1673755200,60.0,-20.0
1673758800,75.0,-10.35
1673762400,90.0,0.0
1673766000,105.0,10.35
1673769600,120.0,20.0
1673773200,135.0,28.28
1673776800,150.0,34.64
1673780400,165.0,38.64
1673784000,180.0,40.0
1673787600,195.0,38.64
1673791200,210.0,34.64
1673794800,225.0,28.28
1673798400,240.0,20.0
1673802000,255.0,10.35
1673805600,270.0,0.0
1673809200,285.0,-10.35
1673812800,300.0,-20.0
1673816400,315.0,-28.28
1673820000,330.0,-34.64
1673823600,345.0,-38.64
1673827200,0.0,-40.0
1673830800,15.0,-38.64
1673834400,30.0,-34.64
1673838000,45.0,-28.28
1673841600,60.0,-20.0
1673845200,75.0,-10.35
1673848800,90.0,0.0
1673852400,105.0,10.35
1673856000,120.0,20.0
1673859600,135.0,28.28
1673863200,150.0,34.64
1673866800,165.0,38.64
1673870400,180.0,40.0
1673874000,195.0,38.64
1673877600,210.0,34.64
1673881200,225.0,28.28
1673884800,240.0,20.0
1673888400,255.0,10.35
1673892000,270.0,0.0
1673895600,285.0,-10.35
1673899200,300.0,-20.0
1673902800,315.0,-28.28
1673906400,330.0,-34.64
1673910000,345.0,-38.64
1673913600,0.0,-40.0
1673917200,15.0,-38.64
1673920800,30.0,-34.64
1673924400,45.0,-28.28
1673928000,60.0,-20.0
1673931600,75.0,-10.35
1673935200,90.0,0.0
1673938800,105.0,10.35
1673942400,120.0,20.0
1673946000,135.0,28.28
1673949600,150.0,34.64
1673953200,165.0,38.64
1673956800,180.0,40.0
1673960400,195.0,38.64
1673964000,210.0,34.64
1673967600,225.0,28.28
1673971200,240.0,20.0
1673974800,255.0,10.35
1673978400,270.0,0.0
1673982000,285.0,-10.35
1673985600,300.0,-20.0
1673989200,315.0,-28.28
1673992800,330.0,-34.64
1673996400,345.0,-38.64
1674000000,0.0,-40.0
1674003600,15.0,-38.64
1674007200,30.0,-34.64
1674010800,45.0,-28.28
1674014400,60.0,-20.0
1674018000,75.0,-10.35
1674021600,90.0,0.0
1674025200,105.0,10.35
1674028800,120.0,20.0
1674032400,135.0,28.28
1674036000,150.0,34.64
1674039600,165.0,38.64
1674043200,180.0,40.0
1674046800,195.0,38.64
1674050400,210.0,34.64
1674054000,225.0,28.28
1674057600,240.0,20.0
1674061200,255.0,10.35
1674064800,270.0,0.0
1674068400,285.0,-10.35
1674072000,300.0,-20.0
1674075600,315.0,-28.28
1674079200,330.0,-34.64
1674082800,345.0,-38.64
1674086400,0.0,-40.0
1674090000,15.0,-38.64
1674093600,30.0,-34.64
1674097200,45.0,-28.28
1674100800,60.0,-20.0
1674104400,75.0,-10.35
1674108000,90.0,0.0
1674111600,105.0,10.35
1674115200,120.0,20.0
1674118800,135.0,28.28
1674122400,150.0,34.64
1674126000,165.0,38.64
1674129600,180.0,40.0
1674133200,195.0,38.64
1674136800,210.0,34.64
1674140400,225.0,28.28
1674144000,240.0,20.0
1674147600,255.0,10.35
1674151200,270.0,0.0
1674154800,285.0,-10.35
1674158400,300.0,-20.0
1674162000,315.0,-28.28
1674165600,330.0,-34.64
1674169200,345.0,-38.64
1674172800,0.0,-40.0
1674176400,15.0,-38.64
1674180000,30.0,-34.64
1674183600,45.0,-28.28
1674187200,60.0,-20.0
1674190800,75.0,-10.35
1674194400,90.0,0.0
1674198000,105.0,10.35
1674201600,120.0,20.0
1674205200,135.0,28.28
1674208800,150.0,34.64
1674212400,165.0,38.64
1674216000,180.0,40.0
1674219600,195.0,38.64
1674223200,210.0,34.64
1674226800,225.0,28.28
1674230400,240.0,20.0
1674234000,255.0,10.35
1674237600,270.0,0.0
1674241200,285.0,-10.35
1674244800,300.0,-20.0
1674248400,315.0,-28.28
1674252000,330.0,-34.64
1674255600,345.0,-38.64
1674259200,0.0,-40.0
1674262800,15.0,-38.64
1674266400,30.0,-34.64
1674270000,45.0,-28.28
1674273600,60.0,-20.0
1674277200,75.0,-10.35
1674280800,90.0,0.0
1674284400,105.0,10.35
1674288000,120.0,20.0
1674291600,135.0,28.28
1674295200,150.0,34.64
1674298800,165.0,38.64
1674302400,180.0,40.0
1674306000,195.0,38.64
1674309600,210.0,34.64
1674313200,225.0,28.28
1674316800,240.0,20.0
1674320400,255.0,10.35
1674324000,270.0,0.0
1674327600,285.0,-10.35
1674331200,300.0,-20.0
1674334800,315.0,-28.28
1674338400,330.0,-34.64
1674342000,345.0,-38.64
1674345600,0.0,-40.0
1674349200,15.0,-38.64
1674352800,30.0,-34.64
1674356400,45.0,-28.28
1674360000,60.0,-20.0
1674363600,75.0,-10.35
1674367200,90.0,0.0
1674370800,105.0,10.35
1674374400,120.0,20.0
1674378000,135.0,28.28
1674381600,150.0,34.64
1674385200,165.0,38.64
1674388800,180.0,40.0
1674392400,195.0,38.64
1674396000,210.0,34.64
1674399600,225.0,28.28
1674403200,240.0,20.0
1674406800,255.0,10.35
1674410400,270.0,0.0
1674414000,285.0,-10.35
1674417600,300.0,-20.0
1674421200,315.0,-28.28
1674424800,330.0,-34.64
1674428400,345.0,-38.64
1674432000,0.0,-40.0
1674435600,15.0,-38.64
1674439200,30.0,-34.64
1674442800,45.0,-28.28
1674446400,60.0,-20.0
1674450000,75.0,-10.35
1674453600,90.0,0.0
1674457200,105.0,10.35
1674460800,120.0,20.0
1674464400,135.0,28.28
1674468000,150.0,34.64
1674471600,165.0,38.64
1674475200,180.0,40.0
1674478800,195.0,38.64
1674482400,210.0,34.64
1674486000,225.0,28.28
1674489600,240.0,20.0
1674493200,255.0,10.35
1674496800,270.0,0.0
1674500400,285.0,-10.35
1674504000,300.0,-20.0
1674507600,315.0,-28.28
1674511200,330.0,-34.64
1674514800,345.0,-38.64
1674518400,0.0,-40.0
1674522000,15.0,-38.64
1674525600,30.0,-34.64
1674529200,45.0,-28.28
1674532800,60.0,-20.0
1674536400,75.0,-10.35
1674540000,90.0,0.0
1674543600,105.0,10.35
1674547200,120.0,20.0
1674550800,135.0,28.28
1674554400,150.0,34.64
1674558000,165.0,38.64
1674561600,180.0,40.0
1674565200,195.0,38.64
1674568800,210.0,34.64
1674572400,225.0,28.28
1674576000,240.0,20.0
1674579600,255.0,10.35
1674583200,270.0,0.0
1674586800,285.0,-10.35
1674590400,300.0,-20.0
1674594000,315.0,-28.28
1674597600,330.0,-34.64
1674601200,345.0,-38.64
1674604800,0.0,-40.0
1674608400,15.0,-38.64
1674612000,30.0,-34.64
1674615600,45.0,-28.28
1674619200,60.0,-20.0
1674622800,75.0,-10.35
1674626400,90.0,0.0
1674630000,105.0,10.35
1674633600,120.0,20.0
1674637200,135.0,28.28
1674640800,150.0,34.64
1674644400,165.0,38.64
1674648000,180.0,40.0
1674651600,195.0,38.64
1674655200,210.0,34.64
1674658800,225.0,28.28
1674662400,240.0,20.0
1674666000,255.0,10.35
1674669600,270.0,0.0
1674673200,285.0,-10.35
1674676800,300.0,-20.0
1674680400,315.0,-28.28
1674684000,330.0,-34.64
1674687600,345.0,-38.64
1674691200,0.0,-40.0
1674694800,15.0,-38.64
1674698400,30.0,-34.64
1674702000,45.0,-28.28
1674705600,60.0,-20.0
1674709200,75.0,-10.35
1674712800,90.0,0.0
1674716400,105.0,10.35
1674720000,120.0,20.0
1674723600,135.0,28.28
1674727200,150.0,34.64
1674730800,165.0,38.64
1674734400,180.0,40.0
1674738000,195.0,38.64
1674741600,210.0,34.64
1674745200,225.0,28.28
1674748800,240.0,20.0
1674752400,255.0,10.35
1674756000,270.0,0.0
1674759600,285.0,-10.35
1674763200,300.0,-20.0
1674766800,315.0,-28.28
1674770400,330.0,-34.64
1674774000,345.0,-38.64
1674777600,0.0,-40.0
1674781200,15.0,-38.64
1674784800,30.0,-34.64
1674788400,45.0,-28.28
1674792000,60.0,-20.0
1674795600,75.0,-10.35
1674799200,90.0,0.0
1674802800,105.0,10.35
1674806400,120.0,20.0
1674810000,135.0,28.28
1674813600,150.0,34.64
1674817200,165.0,38.64
1674820800,180.0,40.0
1674824400,195.0,38.64
1674828000,210.0,34.64
1674831600,225.0,28.28
1674835200,240.0,20.0
1674838800,255.0,10.35
1674842400,270.0,0.0
1674846000,285.0,-10.35
1674849600,300.0,-20.0
1674853200,315.0,-28.28
1674856800,330.0,-34.64
1674860400,345.0,-38.64
1674864000,0.0,-40.0
1674867600,15.0,-38.64
1674871200,30.0,-34.64
1674874800,45.0,-28.28
1674878400,60.0,-20.0
1674882000,75.0,-10.35
1674885600,90.0,0.0
1674889200,105.0,10.35
1674892800,120.0,20.0
1674896400,135.0,28.28
1674900000,150.0,34.64
1674903600,165.0,38.64
1674907200,180.0,40.0
1674910800,195.0,38.64
1674914400,210.0,34.64
1674918000,225.0,28.28
1674921600,240.0,20.0
1674925200,255.0,10.35
1674928800,270.0,0.0
1674932400,285.0,-10.35
1674936000,300.0,-20.0
1674939600,315.0,-28.28
1674943200,330.0,-34.64
1674946800,345.0,-38.64
1674950400,0.0,-40.0
1674954000,15.0,-38.64
1674957600,30.0,-34.64
1674961200,45.0,-28.28
1674964800,60.0,-20.0
1674968400,75.0,-10.35
1674972000,90.0,0.0
1674975600,105.0,10.35
1674979200,120.0,20.0
1674982800,135.0,28.28
1674986400,150.0,34.64
1674990000,165.0,38.64
1674993600,180.0,40.0
1674997200,195.0,38.64
1675000800,210.0,34.64
1675004400,225.0,28.28
1675008000,240.0,20.0
1675011600,255.0,10.35
1675015200,270.0,0.0
1675018800,285.0,-10.35
1675022400,300.0,-20.0
1675026000,315.0,-28.28
1675029600,330.0,-34.64
1675033200,345.0,-38.64
1675036800,0.0,-40.0
1675040400,15.0,-38.64
1675044000,30.0,-34.64
1675047600,45.0,-28.28
1675051200,60.0,-20.0
1675054800,75.0,-10.35
1675058400,90.0,0.0
1675062000,105.0,10.35
1675065600,120.0,20.0
1675069200,135.0,28.28
1675072800,150.0,34.64
1675076400,165.0,38.64
1675080000,180.0,40.0
1675083600,195.0,38.64
1675087200,210.0,34.64
1675090800,225.0,28.28
1675094400,240.0,20.0
1675098000,255.0,10.35
1675101600,270.0,0.0
1675105200,285.0,-10.35
1675108800,300.0,-20.0
1675112400,315.0,-28.28
1675116000,330.0,-34.64
1675119600,345.0,-38.64
1675123200,0.0,-40.0
1675126800,15.0,-38.64
1675130400,30.0,-34.64
1675134000,45.0,-28.28
1675137600,60.0,-20.0
1675141200,75.0,-10.35
1675144800,90.0,0.0
1675148400,105.0,10.35
1675152000,120.0,20.0
1675155600,135.0,28.28
1675159200,150.0,34.64
1675162800,165.0,38.64
1675166400,180.0,40.0
1675170000,195.0,38.64
1675173600,210.0,34.64
1675177200,225.0,28.28
1675180800,240.0,20.0
1675184400,255.0,10.35
1675188000,270.0,0.0
1675191600,285.0,-10.35
1675195200,300.0,-20.0
1675198800,315.0,-28.28
1675202400,330.0,-34.64
1675206000,345.0,-38.64
1675209600,0.0,-40.0
1675213200,15.0,-38.64
1675216800,30.0,-34.64
1675220400,45.0,-28.28
1675224000,60.0,-20.0
1675227600,75.0,-10.35
1675231200,90.0,0.0
1675234800,105.0,10.35
1675238400,120.0,20.0
1675242000,135.0,28.28
1675245600,150.0,34.64
1675249200,165.0,38.64
1675252800,180.0,40.0
1675256400,195.0,38.64
1675260000,210.0,34.64
1675263600,225.0,28.28
1675267200,240.0,20.0
1675270800,255.0,10.35
1675274400,270.0,0.0
1675278000,285.0,-10.35
1675281600,300.0,-20.0
1675285200,315.0,-28.28
1675288800,330.0,-34.64
1675292400,345.0,-38.64
1675296000,0.0,-40.0
1675299600,15.0,-38.64
1675303200,30.0,-34.64
1675306800,45.0,-28.28
1675310400,60.0,-20.0
1675314000,75.0,-10.35
1675317600,90.0,0.0
1675321200,105.0,10.35
1675324800,120.0,20.0
1675328400,135.0,28.28
1675332000,150.0,34.64
1675335600,165.0,38.64
1675339200,180.0,40.0
1675342800,195.0,38.64
1675346400,210.0,34.64
1675350000,225.0,28.28
1675353600,240.0,20.0
1675357200,255.0,10.35
1675360800,270.0,0.0
1675364400,285.0,-10.35
1675368000,300.0,-20.0
1675371600,315.0,-28.28
1675375200,330.0,-34.64
1675378800,345.0,-38.64
1675382400,0.0,-40.0
1675386000,15.0,-38.64
1675389600,30.0,-34.64
1675393200,45.0,-28.28
1675396800,60.0,-20.0
1675400400,75.0,-10.35
1675404000,90.0,0.0
1675407600,105.0,10.35
1675411200,120.0,20.0
1675414800,135.0,28.28
1675418400,150.0,34.64
1675422000,165.0,38.64
1675425600,180.0,40.0
1675429200,195.0,38.64
1675432800,210.0,34.64
1675436400,225.0,28.28
1675440000,240.0,20.0
1675443600,255.0,10.35
1675447200,270.0,0.0
1675450800,285.0,-10.35
1675454400,300.0,-20.0
1675458000,315.0,-28.28
1675461600,330.0,-34.64
1675465200,345.0,-38.64
1675468800,0.0,-40.0
1675472400,15.0,-38.64
1675476000,30.0,-34.64
1675479600,45.0,-28.28
1675483200,60.0,-20.0
1675486800,75.0,-10.35
1675490400,90.0,0.0
1675494000,105.0,10.35
1675497600,120.0,20.0
1675501200,135.0,28.28
1675504800,150.0,34.64
1675508400,165.0,38.64
1675512000,180.0,40.0
1675515600,195.0,38.64
1675519200,210.0,34.64
1675522800,225.0,28.28
1675526400,240.0,20.0
1675530000,255.0,10.35
1675533600,270.0,0.0
1675537200,285.0,-10.35
1675540800,300.0,-20.0
1675544400,315.0,-28.28
1675548000,330.0,-34.64
1675551600,345.0,-38.64
1675555200,0.0,-40.0
1675558800,15.0,-38.64
1675562400,30.0,-34.64
1675566000,45.0,-28.28
1675569600,60.0,-20.0
1675573200,75.0,-10.35
1675576800,90.0,0.0
1675580400,105.0,10.35
1675584000,120.0,20.0
1675587600,135.0,28.28
1675591200,150.0,34.64
1675594800,165.0,38.64
1675598400,180.0,40.0
1675602000,195.0,38.64
1675605600,210.0,34.64
1675609200,225.0,28.28
1675612800,240.0,20.0
1675616400,255.0,10.35
1675620000,270.0,0.0
1675623600,285.0,-10.35
1675627200,300.0,-20.0
1675630800,315.0,-28.28
1675634400,330.0,-34.64
1675638000,345.0,-38.64
1675641600,0.0,-40.0
1675645200,15.0,-38.64
1675648800,30.0,-34.64
1675652400,45.0,-28.28
1675656000,60.0,-20.0
1675659600,75.0,-10.35
1675663200,90.0,0.0
1675666800,105.0,10.35
1675670400,120.0,20.0
1675674000,135.0,28.28
1675677600,150.0,34.64
1675681200,165.0,38.64
1675684800,180.0,40.0
1675688400,195.0,38.64
1675692000,210.0,34.64
1675695600,225.0,28.28
1675699200,240.0,20.0
1675702800,255.0,10.35
1675706400,270.0,0.0
1675710000,285.0,-10.35
1675713600,300.0,-20.0
1675717200,315.0,-28.28
1675720800,330.0,-34.64
1675724400,345.0,-38.64
1675728000,0.0,-40.0
1675731600,15.0,-38.64
1675735200,30.0,-34.64
1675738800,45.0,-28.28
1675742400,60.0,-20.0
1675746000,75.0,-10.35
1675749600,90.0,0.0
1675753200,105.0,10.35
1675756800,120.0,20.0
1675760400,135.0,28.28
1675764000,150.0,34.64
1675767600,165.0,38.64
1675771200,180.0,40.0
1675774800,195.0,38.64
1675778400,210.0,34.64
1675782000,225.0,28.28
1675785600,240.0,20.0
1675789200,255.0,10.35
1675792800,270.0,0.0
1675796400,285.0,-10.35
1675800000,300.0,-20.0
1675803600,315.0,-28.28
1675807200,330.0,-34.64
1675810800,345.0,-38.64
1675814400,0.0,-40.0
1675818000,15.0,-38.64
1675821600,30.0,-34.64
1675825200,45.0,-28.28
1675828800,60.0,-20.0
1675832400,75.0,-10.35
1675836000,90.0,0.0
1675839600,105.0,10.35
1675843200,120.0,20.0
1675846800,135.0,28.28
1675850400,150.0,34.64
1675854000,165.0,38.64
1675857600,180.0,40.0
1675861200,195.0,38.64
1675864800,210.0,34.64
1675868400,225.0,28.28
1675872000,240.0,20.0
1675875600,255.0,10.35
1675879200,270.0,0.0
1675882800,285.0,-10.35
1675886400,300.0,-20.0
1675890000,315.0,-28.28
1675893600,330.0,-34.64
1675897200,345.0,-38.64
1675900800,0.0,-40.0
1675904400,15.0,-38.64
1675908000,30.0,-34.64
1675911600,45.0,-28.28
1675915200,60.0,-20.0
1675918800,75.0,-10.35
1675922400,90.0,0.0
1675926000,105.0,10.35
1675929600,120.0,20.0
1675933200,135.0,28.28
1675936800,150.0,34.64
1675940400,165.0,38.64
1675944000,180.0,40.0
1675947600,195.0,38.64
1675951200,210.0,34.64
1675954800,225.0,28.28
1675958400,240.0,20.0
1675962000,255.0,10.35
1675965600,270.0,0.0
1675969200,285.0,-10.35
1675972800,300.0,-20.0
1675976400,315.0,-28.28
1675980000,330.0,-34.64
1675983600,345.0,-38.64
1675987200,0.0,-40.0
1675990800,15.0,-38.64
1675994400,30.0,-34.64
1675998000,45.0,-28.28
1676001600,60.0,-20.0
1676005200,75.0,-10.35
1676008800,90.0,0.0
1676012400,105.0,10.35
1676016000,120.0,20.0
1676019600,135.0,28.28
1676023200,150.0,34.64
1676026800,165.0,38.64
1676030400,180.0,40.0
1676034000,195.0,38.64
1676037600,210.0,34.64
1676041200,225.0,28.28
1676044800,240.0,20.0
1676048400,255.0,10.35
1676052000,270.0,0.0
1676055600,285.0,-10.35
1676059200,300.0,-20.0
1676062800,315.0,-28.28
1676066400,330.0,-34.64
1676070000,345.0,-38.64
1676073600,0.0,-40.0
1676077200,15.0,-38.64
1676080800,30.0,-34.64
1676084400,45.0,-28.28
1676088000,60.0,-20.0
1676091600,75.0,-10.35
1676095200,90.0,0.0
1676098800,105.0,10.35
1676102400,120.0,20.0
1676106000,135.0,28.28
1676109600,150.0,34.64
1676113200,165.0,38.64
1676116800,180.0,40.0
1676120400,195.0,38.64
1676124000,210.0,34.64
1676127600,225.0,28.28
1676131200,240.0,20.0
1676134800,255.0,10.35
1676138400,270.0,0.0
1676142000,285.0,-10.35
1676145600,300.0,-20.0
1676149200,315.0,-28.28
1676152800,330.0,-34.64
1676156400,345.0,-38.64
1676160000,0.0,-40.0
1676163600,15.0,-38.64
1676167200,30.0,-34.64
1676170800,45.0,-28.28
1676174400,60.0,-20.0
1676178000,75.0,-10.35
1676181600,90.0,0.0
1676185200,105.0,10.35
1676188800,120.0,20.0
1676192400,135.0,28.28
1676196000,150.0,34.64
1676199600,165.0,38.64
1676203200,180.0,40.0
1676206800,195.0,38.64
1676210400,210.0,34.64
1676214000,225.0,28.28
1676217600,240.0,20.0
1676221200,255.0,10.35
1676224800,270.0,0.0
1676228400,285.0,-10.35
1676232000,300.0,-20.0
1676235600,315.0,-28.28
1676239200,330.0,-34.64
1676242800,345.0,-38.64
1676246400,0.0,-40.0
1676250000,15.0,-38.64
1676253600,30.0,-34.64
1676257200,45.0,-28.28
1676260800,60.0,-20.0
1676264400,75.0,-10.35
1676268000,90.0,0.0
1676271600,105.0,10.35
